date,open,high,low,close,volume,increase,increase_rate,change,PE,PB,A-index,communication-index,一带一路,上市,业绩下降,业绩增长,中标,举牌,交易所关注,交易所处罚,交易所问询,借壳,停牌,其他公告,冲高,净利下降,净利增长,减持,分红,创新低,创新高,利好公告,利好消息,利差公告,利差消息,募资,双十一,发展不利,发行债券,发行股票,可转债,回应传闻,回购,基金,增持,复牌,大宗交易,官司案件违规违纪,定期报告,客观涨,客观跌,工商变更,市场占有率利好,异常交易,快速发展,战略合作,投建,投资,拓展业务,挂牌,摘帽,收购并购,改革,政策利好,机构悲观,机构看好,板块走弱,概念板块走强,注册资本变更,混改,登上龙虎榜,经营权变更,绩优股,聘请高管,股价倒挂,股权激励,股权转让,董事会股东会监事会,证券资讯,证监会受理,证监会处罚,证监会核准,评级下调,评级利好,质押,资产冻结,资产重组,资金流入,资金流出,退市,预计下滑,预计增长,首次公开发行股票,高管减持或离职,pred,label
2015/3/10,-0.0830902975064855,-0.1194999057254469,-0.0764813508783716,-0.1048469054874971,-0.2723593771469447,-0.1694270362672054,-0.2365007375289985,-0.2014424103478392,0.6169674747325908,-0.2936243603561334,0.5489348464737704,-0.0204502861883839,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7306597888469696,0
2015/3/11,-0.1028365035593977,-0.1255447128112821,-0.0878176223150465,-0.1233340459218566,-0.278088375572638,-0.2128280465495641,-0.2911745751928983,-0.2083625703647298,0.6093074782333587,-0.3096761909140862,0.5425856032363631,-0.0268173514119131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8933347463607788,0
2015/3/12,-0.1188802959773887,-0.1460970569031216,-0.0915963794606044,-0.1060793815164541,-0.2425585792441804,0.2067150528465698,0.2267955378013597,-0.1655440802602185,0.6164588947811608,-0.294709991408362,0.5328442693371969,-0.0414815241389646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7162422239780426,1
2015/3/13,-0.0892609868980207,-0.109828214388111,-0.070183422302441,-0.0691051006477352,-0.068983949743996,0.4381871076858161,0.5098837341089475,0.04366718596471,0.6317749756261527,-0.2625287852172976,0.5848748039126492,0.0045649286307276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7697089513142904,1
2015/3/16,-0.1053047793160116,-0.0747683332902677,-0.0764813508783716,-0.0370607238948449,0.7335446411152637,0.3803190939760046,0.4317782517319475,1.0110066968972211,0.6450528245119513,-0.2346901032351475,0.7015767942034433,0.0781431940942402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375464386173657,1
2015/3/17,-0.0300223687392842,0.0062320816599225,-0.0034253793975777,0.006075937118661,1.3699228900585718,0.5105221248230806,0.5818043932208004,1.7780940773409566,0.6629274537279838,-0.1971582868580986,0.74991888324474,0.1031668004015255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916641422680446,1
2015/3/18,0.0242796979062242,0.0013962359912545,0.0368813634883773,0.04305021798738,0.8032486539025057,0.4381871076858161,0.4864874312430769,1.0950372113880371,0.6782435345729757,-0.1650546257421933,0.8318940522289873,0.1403679646312579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7894191592931747,1
2015/3/19,0.0625379721337412,0.044918847009267,0.049477220640238,0.023330601524063,1.0022051705445152,-0.227295049977017,-0.2927296164709925,1.3348949005449102,0.6700749581223135,-0.1821920873523747,0.8531505851628203,0.1670569513387152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7590102672576904,0
2015/3/20,0.0255138357845309,0.0098589659114237,0.0444388777794937,0.0270280296109351,0.5940717443153419,0.0475780151445879,0.026477947705054,0.8428838807725811,0.671608522283549,-0.1789351941956886,0.909212825232543,0.2023655992692771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8259072005748749,1
2015/3/23,0.0452600418374431,0.0969041879474486,0.0923031349565653,0.145345728390837,1.3974322789043858,1.393009333897707,1.5967869038022755,1.8112737731362276,0.7206278052944678,-0.0761104245346001,1.022793495140676,0.3029076962495374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7752252306256976,1
2015/3/24,0.1489276236152317,0.191203178486476,0.1439461492791953,0.2242241942441049,1.6912702001456263,0.9300652242192144,1.0090519843771586,2.1654376768578136,0.753309935404062,-0.0075605780938744,1.065873686159836,0.3587526729011891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452257889509201,1
2015/3/25,0.2316148614618014,0.2045017540753131,0.190550820741081,0.1847849613174709,0.7925741623792858,-0.4587671048162633,-0.5261978592684863,1.082185485642383,0.7369688703492647,-0.0418355013142373,1.1125357202410666,0.3876709668713797,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7535761892795563,0
2015/3/26,0.2192734826787312,0.1694418729774693,0.1855124778803367,0.149043156477709,0.8529517058779725,-0.4153660945339046,-0.4856961023435805,1.1549707401057514,0.722161369455703,-0.0729310764530731,1.0464443195975477,0.3010023570021464,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8073169812560081,0
2015/3/27,0.1575665887633808,0.131964069045292,0.1741762064436619,0.1416483003039649,0.2837151020655035,-0.082625015702488,-0.1209682389360515,0.4688245170024341,0.7190981532867047,-0.0792897726161268,1.0942299437345582,0.3328340059508178,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0.8768716980429256,0
2015/3/30,0.1674396917898371,0.1694418729774693,0.2170021207599892,0.1958772455780867,0.8668534539447779,0.6407251556701566,0.6871230979644471,1.1717150558609066,0.7415656506794985,-0.0321423669193381,1.1219785672183935,0.330565758411502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6434470017751058,1
2015/3/31,0.201995552382433,0.1742777186461377,0.1892912350258947,0.1416483003039649,0.7424862748972012,-0.6323711459456981,-0.7215675907526743,1.0218194469236128,0.7190981532867047,-0.0792897726161268,1.1451837933419475,0.3434634757347595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5553107261657715,0
2015/4/1,0.1439910721020038,0.2178003296641502,0.1842528921651504,0.2414788586495073,1.4259335478721782,1.1760042824859138,1.28531920416947,1.8456274246486493,0.7604574397983914,0.0074831664870088,1.2509632943428692,0.4274535980079968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5682456493377686,1
2015/4/2,0.2587658947845555,0.216591368246983,0.2270788064814777,0.2106669579255745,0.8701539811192952,-0.357498080824093,-0.4139874943151041,1.1756694330134156,0.7476920830174952,-0.0193474295180717,1.3347080643637343,0.4847386106021168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9067625403404236,0
2015/4/3,0.188420035721056,0.1924121399036428,0.2245596350511056,0.1995746736649583,0.8127723719749806,-0.1260260259848467,-0.1660997778480103,1.1065296199875163,0.7430953026872614,-0.0289630188378115,1.4183846088024654,0.5147015034203799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8174665768941244,0
2015/4/7,0.3673700280755724,0.3846370052331982,0.3492586208545294,0.3228222765606894,2.018876970458937,1.4508773476075187,1.5584763414055929,2.5603193078216404,0.7941606419643185,0.0782042750321916,1.5162073012869313,0.5949164931655937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7390442192554474,1
2015/4/8,0.3414531326311252,0.426950654834044,0.3417011065634126,0.4473023554853779,2.296128957148269,1.4653443510349715,1.5057816471865402,2.8945259643516583,0.8457384733462778,0.1863796548792646,1.482454826575245,0.5987197230360418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8127290964126587,1
2015/4/9,0.4512914038004489,0.447502998925883,0.3656332351519486,0.3758187458058541,1.2758745820487027,-0.8349091939300386,-0.8663984806988033,1.664714669921363,0.8161195594056823,0.1242660496767517,1.4551368770786348,0.536147884319608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7746880948543549,0
2015/4/10,0.3784772689803355,0.3967266194048686,0.4071995637530896,0.4300476910799755,0.8801291809615882,0.6407251556701566,0.6302580657723238,1.1877179258999664,0.8385870567984761,0.1714134553735403,1.5704445070345516,0.598018892343947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7710691094398499,1
2015/4/13,0.4883155401496588,0.4462940375087162,0.4941109781009304,0.4559296876880791,0.8231213728107916,0.3079840768387401,0.2824589471876831,1.1190106228751229,0.8493102694667065,0.1939015271697059,1.65539175294054,0.6586913318551805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964489976565043,1
2015/4/14,0.4722717477316678,0.42453273199971,0.4122379066138343,0.3770512218348112,1.0208489045443632,-0.921711214494756,-0.9508654955770974,1.3573236334567973,0.8166281393571123,0.1253516807289806,1.6430066777336565,0.6381312429653286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394861936569214,0
2015/4/15,0.4327793356258435,0.4184879249138748,0.4197954209049507,0.3819811259506403,0.8843438525837085,0.0620450185720408,0.0352427258179481,1.1927844716266185,0.8186741956232505,0.1296166598627358,1.4631448547816912,0.5417997873206778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9135147333145142,1
2015/4/16,0.3895845098850986,0.5575184878880814,0.4437275494934867,0.554527770004664,1.7996909157196954,2.0295574847056344,2.0538276721730275,2.296117484319634,0.8901609760269629,0.279588835220613,1.5175760770285078,0.6066078162058754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6300050854682923,1
2015/4/17,0.5932172598057547,0.6542354012614428,0.6125120353284238,0.6679155646687364,2.285758912050328,1.3351413201878957,1.26549242787377,2.882044961464052,0.9371420270786888,0.3782261708231053,1.5403527612142789,0.6381241714865303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8338146209716797,1
2015/4/20,0.679606911287245,0.9214158744553532,0.6515591924991926,0.8022554518250832,3.0149203428622777,1.581080378454595,1.4500475541057578,3.760905283609174,0.9928041466859794,0.4950090540128481,1.4454168636738869,0.5953113645416863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8902430023465838,1
2015/4/21,0.8277034566840858,0.917788990203852,0.7901136211696634,0.9328979108945584,2.043215739275335,1.5376793681722365,1.3520446117385991,2.5896682007504186,1.0469327021320347,0.6085350440459053,1.6270099107725176,0.7161678400951563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8574619122913906,1
2015/4/22,0.9758000020809272,0.9322965272098565,0.9740131355868332,0.9316654348656008,1.411448233266807,-0.0102899985652236,-0.0367486169883634,1.8281416631773983,1.046420210027132,0.6074494129936765,1.7601627945555336,0.7763145387293383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8544496468135289,0
2015/4/23,0.9461806930015588,1.062864360263894,0.9626768641501584,1.056145513790289,1.886711904126552,1.4653443510349715,1.2384205728960405,2.401032053147138,1.097994129255619,0.7157023379159084,1.810355502512233,0.8115700091393377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8026854117711385,1
2015/4/24,1.0004827596470671,1.111222816950575,1.030694492770208,0.9932892363134664,1.7112436204230477,-0.7336401699378684,-0.639821898111045,2.189534662630916,1.0719509235889242,0.6610330599286782,1.808432393915812,0.8132740469569396,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.6913291811943054,0
2015/4/27,1.0473799990227337,1.0362672090862195,1.0571457927891157,1.0376583733559297,1.111261221541992,0.5249891282505335,0.417994931312477,1.466316153722826,1.090334132756387,0.699650507357956,1.8418373445685,0.8247379512390709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8294125061768752,1
2015/4/28,1.0412093096311985,0.9975804437368752,0.9072550926819704,0.8934586779679243,1.4039591842532868,-1.6884623961497591,-1.4437428970384731,1.8191207402982377,1.0305916370772377,0.5742601208255426,1.7017403757538394,0.6995264818961235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.7134104073047638,0
2015/4/29,0.9042200051391204,1.1692529649745915,0.968974792726089,1.2385519660759714,2.3398200660188557,4.05493796454904,3.5150010040258257,2.947168610194434,1.1735691100381354,0.8742820166164562,1.805270564593759,0.8327509738676728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.6800429540521958,1
2015/4/30,1.3917044670703884,1.3505971775496437,1.2914287358137295,1.286618531205306,2.022352366302082,0.5683901385328922,0.4238616779525593,2.5645208335461813,1.1934858833668334,0.9160788121272604,1.8334370697681688,0.8419963195348439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.737335408727328,1
2015/5/4,1.3583827443560992,1.3820301743959864,1.3015054215352186,1.2558066304813733,1.171634867277345,-0.357498080824093,-0.3078912689324101,1.539101408186195,1.1807205265859375,0.8892482161221797,1.863823038411397,0.8559744645320843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2958066433668136,0
2015/5/5,1.2312665428904777,1.1583723122200884,0.9853494070235082,0.960012383531619,1.6874526977976685,-3.4679038177264654,-2.76923887737756,2.1608654282752253,1.0581644947516955,0.6321087468942995,1.7213019293815146,0.7527651000355211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6380561828613281,0
2015/5/6,0.994312070255532,0.9879087523995392,0.8745058640871317,0.8651117293019062,0.9782790522594644,-1.1097822590516435,-0.9791036315133974,1.3060403047601965,1.018843440199202,0.5496007869249194,1.6963484227157588,0.7368386211997963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.667911308152335,0
2015/5/7,0.8523862142502264,0.8718484563515057,0.8820633783782482,0.8700416334177353,0.3497943962452637,0.0620450185720408,0.0267253406356599,0.5484681443396856,1.02088949646534,0.5539433111338341,1.6396593601101737,0.6886338588145046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5124325156211853,1
2015/5/8,0.9264344869486466,1.0145059035772137,0.9538597641438558,1.0807950343694357,1.1383240877441074,2.4780345909566743,2.152007323776333,1.4989397652310257,1.1082087619724197,0.7371047786598451,1.842658183603558,0.8610363233422311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6324824392795563,1
2015/5/11,1.1609206838269783,1.1172676240364094,1.1528743071432592,1.167068356396447,1.5963182515198613,1.0168672447839318,0.8149545593932292,2.051007888007085,1.1439541082510123,0.8121684114139429,2.070171311577705,1.0198226083008015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6002090317862374,1
2015/5/12,1.1794327520015833,1.2309099972501092,1.2309686214847977,1.210205017409953,1.1935189784607327,0.5105221248230806,0.3856217992503358,1.5654845182505903,1.161824825313572,0.8496226827158327,2.186640908479353,1.1055779602548417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8478187864476984,1
2015/5/13,1.2201593019857142,1.379612251561652,1.290169150098544,1.453002795114543,2.485895938600441,2.8541766800704496,2.256265773103098,3.1232619677671,1.2624219397064504,1.060700377299153,2.2312284584538014,1.2171133781748078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5635761278016227,1
2015/5/14,1.592868941234431,1.640747917669727,1.4967412073890638,1.4283532745353966,2.7406202805704263,-0.2851630636868286,-0.2417313309189514,3.4302822813736182,1.2522112191431225,1.0392979365552162,2.249551291355844,1.2708904658530935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6183256059885025,0
